i,j,x,y,topological_charge_density
16,49,16,49,1.09932e-05
17,49,17,49,1.17935e-05
18,49,18,49,1.26644e-05
19,49,19,49,1.36133e-05
20,49,20,49,1.4648e-05
21,49,21,49,1.57775e-05
22,49,22,49,1.70118e-05
23,49,23,49,1.83619e-05
24,49,24,49,1.984e-05
25,49,25,49,2.146e-05
26,49,26,49,2.32372e-05
27,49,27,49,2.51884e-05
28,49,28,49,2.73327e-05
29,49,29,49,2.96911e-05
30,49,30,49,3.2287e-05
31,49,31,49,3.51463e-05
32,49,32,49,3.82977e-05
33,49,33,49,4.17728e-05
34,49,34,49,4.56066e-05
35,49,35,49,4.9837e-05
36,49,36,49,5.45058e-05
37,49,37,49,5.96581e-05
38,49,38,49,6.53422e-05
39,49,39,49,7.16098e-05
40,49,40,49,7.8515e-05
41,49,41,49,8.61142e-05
42,49,42,49,9.44642e-05
43,49,43,49,0.000103621
44,49,44,49,0.000113638
45,49,45,49,0.000124563
46,49,46,49,0.000136433
47,49,47,49,0.000149272
48,49,48,49,0.000163087
49,49,49,49,0.000177855
50,49,50,49,0.000193526
51,49,51,49,0.000210008
52,49,52,49,0.000227164
53,49,53,49,0.000244805
54,49,54,49,0.000262688
55,49,55,49,0.000280511
56,49,56,49,0.000297921
57,49,57,49,0.000314519
58,49,58,49,0.000329874
59,49,59,49,0.000343545
60,49,60,49,0.000355103
61,49,61,49,0.000364158
62,49,62,49,0.000370388
63,49,63,49,0.000373563
64,49,64,49,0.000373563
65,49,65,49,0.000370388
66,49,66,49,0.000364158
67,49,67,49,0.000355103
68,49,68,49,0.000343545
69,49,69,49,0.000329874
70,49,70,49,0.000314519
71,49,71,49,0.000297921
72,49,72,49,0.000280511
73,49,73,49,0.000262688
74,49,74,49,0.000244805
75,49,75,49,0.000227164
76,49,76,49,0.000210008
77,49,77,49,0.000193526
78,49,78,49,0.000177855
79,49,79,49,0.000163087
80,49,80,49,0.000149272
81,49,81,49,0.000136433
82,49,82,49,0.000124563
83,49,83,49,0.000113638
84,49,84,49,0.000103621
85,49,85,49,9.44642e-05
86,49,86,49,8.61142e-05
87,49,87,49,7.8515e-05
88,49,88,49,7.16098e-05
89,49,89,49,6.53422e-05
90,49,90,49,5.96581e-05
91,49,91,49,5.45058e-05
92,49,92,49,4.9837e-05
93,49,93,49,4.56066e-05
94,49,94,49,4.17728e-05
95,49,95,49,3.82977e-05
96,49,96,49,3.51463e-05
97,49,97,49,3.2287e-05
98,49,98,49,2.96911e-05
99,49,99,49,2.73327e-05
100,49,100,49,2.51884e-05
101,49,101,49,2.32372e-05
102,49,102,49,2.146e-05
103,49,103,49,1.984e-05
104,49,104,49,1.83619e-05
105,49,105,49,1.70118e-05
106,49,106,49,1.57775e-05
107,49,107,49,1.4648e-05
108,49,108,49,1.36133e-05
109,49,109,49,1.26644e-05
110,49,110,49,1.17935e-05
111,49,111,49,1.09932e-05
112,49,112,49,1.02571e-05
113,49,113,49,9.57944e-06
114,49,114,49,8.95486e-06
115,49,115,49,8.37868e-06
116,49,116,49,7.84662e-06
117,49,117,49,7.35483e-06
118,49,118,49,6.89983e-06
119,49,119,49,6.47847e-06
120,49,120,49,6.0879e-06
121,49,121,49,5.72553e-06
122,49,122,49,5.38904e-06
123,49,123,49,5.07628e-06
124,49,124,49,4.78535e-06
125,49,125,49,4.51447e-06
126,49,126,49,4.26205e-06
127,49,127,49,0.000204705
0,50,0,50,0.000210182
1,50,1,50,4.31717e-06
2,50,2,50,4.57456e-06
3,50,3,50,4.85095e-06
4,50,4,50,5.14799e-06
5,50,5,50,5.46749e-06
6,50,6,50,5.81148e-06
7,50,7,50,6.18216e-06
8,50,8,50,6.58199e-06
9,50,9,50,7.01365e-06
10,50,10,50,7.48015e-06
11,50,11,50,7.98477e-06
12,50,12,50,8.53118e-06
13,50,13,50,9.12344e-06
14,50,14,50,9.76604e-06
15,50,15,50,1.0464e-05
16,50,16,50,1.12228e-05
17,50,17,50,1.20488e-05
18,50,18,50,1.29487e-05
19,50,19,50,1.39303e-05
20,50,20,50,1.50021e-05
21,50,21,50,1.61736e-05
22,50,22,50,1.74556e-05
23,50,23,50,1.88599e-05
24,50,24,50,2.03998e-05
25,50,25,50,2.20903e-05
26,50,26,50,2.39479e-05
27,50,27,50,2.59912e-05
28,50,28,50,2.82411e-05
29,50,29,50,3.07207e-05
30,50,30,50,3.34558e-05
31,50,31,50,3.64753e-05
32,50,32,50,3.98112e-05
33,50,33,50,4.34992e-05
34,50,34,50,4.75787e-05
35,50,35,50,5.20931e-05
36,50,36,50,5.70902e-05
37,50,37,50,6.26222e-05
38,50,38,50,6.87456e-05
39,50,39,50,7.55214e-05
40,50,40,50,8.30145e-05
41,50,41,50,9.12927e-05
42,50,42,50,0.000100426
43,50,43,50,0.000110486
44,50,44,50,0.00012154
45,50,45,50,0.000133653
46,50,46,50,0.000146878
47,50,47,50,0.000161257
48,50,48,50,0.000176809
49,50,49,50,0.000193526
50,50,50,50,0.000211362
51,50,51,50,0.000230226
52,50,52,50,0.000249973
53,50,53,50,0.000270393
54,50,54,50,0.000291207
55,50,55,50,0.000312064
56,50,56,50,0.000332542
57,50,57,50,0.000352159
58,50,58,50,0.000370387
59,50,59,50,0.00038668
60,50,60,50,0.000400501
61,50,61,50,0.000411358
62,50,62,50,0.000418843
63,50,63,50,0.000422662
64,50,64,50,0.000422662
65,50,65,50,0.000418843
66,50,66,50,0.000411358
67,50,67,50,0.000400501
68,50,68,50,0.00038668
69,50,69,50,0.000370387
70,50,70,50,0.000352159
71,50,71,50,0.000332542
72,50,72,50,0.000312064
73,50,73,50,0.000291207
74,50,74,50,0.000270393
75,50,75,50,0.000249973
76,50,76,50,0.000230226
77,50,77,50,0.000211362
78,50,78,50,0.000193526
79,50,79,50,0.000176809
80,50,80,50,0.000161257
81,50,81,50,0.000146878
82,50,82,50,0.000133653
83,50,83,50,0.00012154
84,50,84,50,0.000110486
85,50,85,50,0.000100426
86,50,86,50,9.12927e-05
87,50,87,50,8.30145e-05
88,50,88,50,7.55214e-05
89,50,89,50,6.87456e-05
90,50,90,50,6.26222e-05
91,50,91,50,5.70902e-05
92,50,92,50,5.20931e-05
93,50,93,50,4.75787e-05
94,50,94,50,4.34992e-05
95,50,95,50,3.98112e-05
96,50,96,50,3.64753e-05
97,50,97,50,3.34558e-05
98,50,98,50,3.07207e-05
99,50,99,50,2.82411e-05
100,50,100,50,2.59912e-05
101,50,101,50,2.39479e-05
102,50,102,50,2.20903e-05
103,50,103,50,2.03998e-05
104,50,104,50,1.88599e-05
105,50,105,50,1.74556e-05
106,50,106,50,1.61736e-05
107,50,107,50,1.50021e-05
108,50,108,50,1.39303e-05
109,50,109,50,1.29487e-05
110,50,110,50,1.20488e-05
111,50,111,50,1.12228e-05
112,50,112,50,1.0464e-05
113,50,113,50,9.76604e-06
114,50,114,50,9.12344e-06
115,50,115,50,8.53118e-06
116,50,116,50,7.98477e-06
117,50,117,50,7.48015e-06
118,50,118,50,7.01365e-06
119,50,119,50,6.58199e-06
120,50,120,50,6.18216e-06
121,50,121,50,5.81148e-06
122,50,122,50,5.46749e-06
123,50,123,50,5.14799e-06
124,50,124,50,4.85095e-06
125,50,125,50,4.57456e-06
126,50,126,50,4.31717e-06
127,50,127,50,0.000210182
0,51,0,51,0.00021541
1,51,1,51,4.3693e-06
2,51,2,51,4.63145e-06
3,51,3,51,4.91309e-06
4,51,4,51,5.21593e-06
5,51,5,51,5.54188e-06
6,51,6,51,5.89303e-06
7,51,7,51,6.27167e-06
8,51,8,51,6.68035e-06
9,51,9,51,7.12189e-06
10,51,10,51,7.5994e-06
11,51,11,51,8.11635e-06
12,51,12,51,8.67655e-06
13,51,13,51,9.28428e-06
14,51,14,51,9.94425e-06
15,51,15,51,1.06617e-05
16,51,16,51,1.14426e-05
17,51,17,51,1.22934e-05
18,51,18,51,1.32213e-05
19,51,19,51,1.42347e-05
20,51,20,51,1.53425e-05
21,51,21,51,1.65549e-05
22,51,22,51,1.78834e-05
23,51,23,51,1.93406e-05
24,51,24,51,2.09411e-05
25,51,25,51,2.27007e-05
26,51,26,51,2.46375e-05
27,51,27,51,2.67716e-05
28,51,28,51,2.91258e-05
29,51,29,51,3.17254e-05
30,51,30,51,3.45989e-05
31,51,31,51,3.7778e-05
32,51,32,51,4.12984e-05
33,51,33,51,4.51999e-05
34,51,34,51,4.95267e-05
35,51,35,51,5.4328e-05
36,51,36,51,5.96581e-05
37,51,37,51,6.55768e-05
38,51,38,51,7.21497e-05
39,51,39,51,7.94479e-05
40,51,40,51,8.75479e-05
41,51,41,51,9.65311e-05
42,51,42,51,0.000106483
43,51,43,51,0.00011749
44,51,44,51,0.000129639
45,51,45,51,0.000143014
46,51,46,51,0.00015769
47,51,47,51,0.000173727
48,51,48,51,0.000191163
49,51,49,51,0.000210008
50,51,50,51,0.000230226
51,51,51,51,0.000251732
52,51,52,51,0.000274373
53,51,53,51,0.000297921
54,51,54,51,0.000322059
55,51,55,51,0.00034638
56,51,56,51,0.000370387
57,51,57,51,0.000393499
58,51,58,51,0.000415075
59,51,59,51,0.000434438
60,51,60,51,0.00045092
61,51,61,51,0.000463904
62,51,62,51,0.000472874
63,51,63,51,0.000477457
64,51,64,51,0.000477457
65,51,65,51,0.000472874
66,51,66,51,0.000463904
67,51,67,51,0.00045092
68,51,68,51,0.000434438
69,51,69,51,0.000415075
70,51,70,51,0.000393499
71,51,71,51,0.000370387
72,51,72,51,0.00034638
73,51,73,51,0.000322059
74,51,74,51,0.000297921
75,51,75,51,0.000274373
76,51,76,51,0.000251732
77,51,77,51,0.000230226
78,51,78,51,0.000210008
79,51,79,51,0.000191163
80,51,80,51,0.000173727
81,51,81,51,0.00015769
82,51,82,51,0.000143014
83,51,83,51,0.000129639
84,51,84,51,0.00011749
85,51,85,51,0.000106483
86,51,86,51,9.65311e-05
87,51,87,51,8.75479e-05
88,51,88,51,7.94479e-05
89,51,89,51,7.21497e-05
90,51,90,51,6.55768e-05
91,51,91,51,5.96581e-05
92,51,92,51,5.4328e-05
93,51,93,51,4.95267e-05
94,51,94,51,4.51999e-05
95,51,95,51,4.12984e-05
96,51,96,51,3.7778e-05
97,51,97,51,3.45989e-05
98,51,98,51,3.17254e-05
99,51,99,51,2.91258e-05
100,51,100,51,2.67716e-05
101,51,101,51,2.46375e-05
102,51,102,51,2.27007e-05
103,51,103,51,2.09411e-05
104,51,104,51,1.93406e-05
105,51,105,51,1.78834e-05
106,51,106,51,1.65549e-05
107,51,107,51,1.53425e-05
108,51,108,51,1.42347e-05
109,51,109,51,1.32213e-05
110,51,110,51,1.22934e-05
111,51,111,51,1.14426e-05
112,51,112,51,1.06617e-05
113,51,113,51,9.94425e-06
114,51,114,51,9.28428e-06
115,51,115,51,8.67655e-06
116,51,116,51,8.11635e-06
117,51,117,51,7.5994e-06
118,51,118,51,7.12189e-06
119,51,119,51,6.68035e-06
120,51,120,51,6.27167e-06
121,51,121,51,5.89303e-06
122,51,122,51,5.54188e-06
123,51,123,51,5.21593e-06
124,51,124,51,4.91309e-06
125,51,125,51,4.63145e-06
126,51,126,51,4.3693e-06
127,51,127,51,0.00021541
0,52,0,52,0.000220362
1,52,1,52,4.41828e-06
2,52,2,52,4.68491e-06
3,52,3,52,4.97151e-06
4,52,4,52,5.27986e-06
5,52,5,52,5.61191e-06
6,52,6,52,5.96984e-06
7,52,7,52,6.35602e-06
8,52,8,52,6.77311e-06
9,52,9,52,7.22403e-06
10,52,10,52,7.71203e-06
11,52,11,52,8.24071e-06
12,52,12,52,8.81406e-06
13,52,13,52,9.43654e-06
14,52,14,52,1.01131e-05
15,52,15,52,1.08493e-05
16,52,16,52,1.16512e-05
17,52,17,52,1.25258e-05
18,52,18,52,1.34807e-05
19,52,19,52,1.45246e-05
20,52,20,52,1.5667e-05
21,52,21,52,1.69189e-05
22,52,22,52,1.82923e-05
23,52,23,52,1.98009e-05
24,52,24,52,2.146e-05
25,52,25,52,2.32869e-05
26,52,26,52,2.53008e-05
27,52,27,52,2.75236e-05
28,52,28,52,2.99799e-05
29,52,29,52,3.26973e-05
30,52,30,52,3.57068e-05
31,52,31,52,3.90435e-05
32,52,32,52,4.27465e-05
33,52,33,52,4.68599e-05
34,52,34,52,5.14331e-05
35,52,35,52,5.65212e-05
36,52,36,52,6.21854e-05
37,52,37,52,6.84938e-05
38,52,38,52,7.55215e-05
39,52,39,52,8.33506e-05
40,52,40,52,9.20705e-05
41,52,41,52,0.000101777
42,52,42,52,0.000112573
43,52,43,52,0.000124563
44,52,44,52,0.000137856
45,52,45,52,0.000152557
46,52,46,52,0.000168765
47,52,47,52,0.000186566
48,52,48,52,0.000206023
49,52,49,52,0.000227164
50,52,50,52,0.000249973
51,52,51,52,0.000274373
52,52,52,52,0.00030021
53,52,53,52,0.000327237
54,52,54,52,0.000355102
55,52,55,52,0.000383336
56,52,56,52,0.000411357
57,52,57,52,0.000438472
58,52,58,52,0.000463903
59,52,59,52,0.000486824
60,52,60,52,0.000506404
61,52,61,52,0.000521874
62,52,62,52,0.000532585
63,52,63,52,0.000538064
64,52,64,52,0.000538064
65,52,65,52,0.000532585
66,52,66,52,0.000521874
67,52,67,52,0.000506404
68,52,68,52,0.000486824
69,52,69,52,0.000463903
70,52,70,52,0.000438472
71,52,71,52,0.000411357
72,52,72,52,0.000383336
73,52,73,52,0.000355102
74,52,74,52,0.000327237
75,52,75,52,0.00030021
76,52,76,52,0.000274373
77,52,77,52,0.000249973
78,52,78,52,0.000227164
79,52,79,52,0.000206023
80,52,80,52,0.000186566
81,52,81,52,0.000168765
82,52,82,52,0.000152557
83,52,83,52,0.000137856
84,52,84,52,0.000124563
85,52,85,52,0.000112573
86,52,86,52,0.000101777
87,52,87,52,9.20705e-05
88,52,88,52,8.33506e-05
89,52,89,52,7.55215e-05
90,52,90,52,6.84938e-05
91,52,91,52,6.21854e-05
92,52,92,52,5.65212e-05
93,52,93,52,5.14331e-05
94,52,94,52,4.68599e-05
95,52,95,52,4.27465e-05
96,52,96,52,3.90435e-05
97,52,97,52,3.57068e-05
98,52,98,52,3.26973e-05
99,52,99,52,2.99799e-05
100,52,100,52,2.75236e-05
101,52,101,52,2.53008e-05
102,52,102,52,2.32869e-05
103,52,103,52,2.146e-05
104,52,104,52,1.98009e-05
105,52,105,52,1.82923e-05
106,52,106,52,1.69189e-05
107,52,107,52,1.5667e-05
108,52,108,52,1.45246e-05
109,52,109,52,1.34807e-05
110,52,110,52,1.25258e-05
111,52,111,52,1.16512e-05
112,52,112,52,1.08493e-05
113,52,113,52,1.01131e-05
114,52,114,52,9.43654e-06
115,52,115,52,8.81406e-06
116,52,116,52,8.24071e-06
117,52,117,52,7.71203e-06
118,52,118,52,7.22403e-06
119,52,119,52,6.77311e-06
120,52,120,52,6.35602e-06
121,52,121,52,5.96984e-06
122,52,122,52,5.61191e-06
123,52,123,52,5.27986e-06
124,52,124,52,4.97151e-06
125,52,125,52,4.68491e-06
126,52,126,52,4.41828e-06
127,52,127,52,0.000220362
0,53,0,53,0.00022501
1,53,1,53,4.46389e-06
2,53,2,53,4.73473e-06
3,53,3,53,5.02598e-06
4,53,4,53,5.33949e-06
5,53,5,53,5.67728e-06
6,53,6,53,6.04157e-06
7,53,7,53,6.43485e-06
