i,j,x,y,energy_density
48,33,48,33,0.000503092
49,33,49,33,0.000524933
50,33,50,33,0.000546628
51,33,51,33,0.000568
52,33,52,33,0.00058886
53,33,53,33,0.000609008
54,33,54,33,0.000628235
55,33,55,33,0.000646329
56,33,56,33,0.000663076
57,33,57,33,0.00067827
58,33,58,33,0.000691713
59,33,59,33,0.000703223
60,33,60,33,0.000712639
61,33,61,33,0.000719826
62,33,62,33,0.000724677
63,33,63,33,0.000727122
64,33,64,33,0.000727122
65,33,65,33,0.000724677
66,33,66,33,0.000719826
67,33,67,33,0.000712639
68,33,68,33,0.000703223
69,33,69,33,0.000691713
70,33,70,33,0.00067827
71,33,71,33,0.000663076
72,33,72,33,0.000646329
73,33,73,33,0.000628235
74,33,74,33,0.000609008
75,33,75,33,0.00058886
76,33,76,33,0.000568
77,33,77,33,0.000546628
78,33,78,33,0.000524933
79,33,79,33,0.000503092
80,33,80,33,0.000481263
81,33,81,33,0.000459591
82,33,82,33,0.000438201
83,33,83,33,0.000417204
84,33,84,33,0.000396691
85,33,85,33,0.000376739
86,33,86,33,0.000357408
87,33,87,33,0.000338748
88,33,88,33,0.000320792
89,33,89,33,0.000303565
90,33,90,33,0.00028708
91,33,91,33,0.000271343
92,33,92,33,0.000256352
93,33,93,33,0.000242097
94,33,94,33,0.000228567
95,33,95,33,0.000215744
96,33,96,33,0.000203606
97,33,97,33,0.000192131
98,33,98,33,0.000181295
99,33,99,33,0.000171069
100,33,100,33,0.000161429
101,33,101,33,0.000152345
102,33,102,33,0.000143792
103,33,103,33,0.000135741
104,33,104,33,0.000128166
105,33,105,33,0.000121042
106,33,106,33,0.000114342
107,33,107,33,0.000108043
108,33,108,33,0.000102122
109,33,109,33,9.65555e-05
110,33,110,33,9.13229e-05
111,33,111,33,8.64039e-05
112,33,112,33,8.17794e-05
113,33,113,33,7.74312e-05
114,33,114,33,7.33422e-05
115,33,115,33,6.94963e-05
116,33,116,33,6.58783e-05
117,33,117,33,6.24738e-05
118,33,118,33,5.92695e-05
119,33,119,33,5.62528e-05
120,33,120,33,5.34119e-05
121,33,121,33,5.07356e-05
122,33,122,33,4.82137e-05
123,33,123,33,4.58364e-05
124,33,124,33,4.35947e-05
125,33,125,33,4.14802e-05
126,33,126,33,3.94847e-05
127,33,127,33,0.0764858
0,34,0,34,0.078298
1,34,1,34,4.04319e-05
2,34,2,34,4.25004e-05
3,34,3,34,4.46945e-05
4,34,4,34,4.70227e-05
5,34,5,34,4.9494e-05
6,34,6,34,5.21184e-05
7,34,7,34,5.49063e-05
8,34,8,34,5.7869e-05
9,34,9,34,6.10184e-05
10,34,10,34,6.43675e-05
11,34,11,34,6.79301e-05
12,34,12,34,7.17209e-05
13,34,13,34,7.57555e-05
14,34,14,34,8.00509e-05
15,34,15,34,8.46248e-05
16,34,16,34,8.94963e-05
17,34,17,34,9.46855e-05
18,34,18,34,0.000100214
19,34,19,34,0.000106105
20,34,20,34,0.000112381
21,34,21,34,0.000119069
22,34,22,34,0.000126194
23,34,23,34,0.000133786
24,34,24,34,0.000141872
25,34,25,34,0.000150482
26,34,26,34,0.000159649
27,34,27,34,0.000169404
28,34,28,34,0.000179779
29,34,29,34,0.000190807
30,34,30,34,0.000202521
31,34,31,34,0.000214954
32,34,32,34,0.000228136
33,34,33,34,0.000242097
34,34,34,34,0.000256865
35,34,35,34,0.000272464
36,34,36,34,0.000288913
37,34,37,34,0.000306227
38,34,38,34,0.000324414
39,34,39,34,0.000343473
40,34,40,34,0.000363394
41,34,41,34,0.000384158
42,34,42,34,0.00040573
43,34,43,34,0.000428062
44,34,44,34,0.00045109
45,34,45,34,0.000474732
46,34,46,34,0.000498887
47,34,47,34,0.000523433
48,34,48,34,0.000548228
49,34,49,34,0.000573109
50,34,50,34,0.000597892
51,34,51,34,0.000622372
52,34,52,34,0.000646328
53,34,53,34,0.000669524
54,34,54,34,0.000691713
55,34,55,34,0.000712639
56,34,56,34,0.000732047
57,34,57,34,0.000749687
58,34,58,34,0.00076532
59,34,59,34,0.000778723
60,34,60,34,0.000789701
61,34,61,34,0.000798088
62,34,62,34,0.000803753
63,34,63,34,0.000806609
64,34,64,34,0.000806609
65,34,65,34,0.000803753
66,34,66,34,0.000798088
67,34,67,34,0.000789701
68,34,68,34,0.000778723
69,34,69,34,0.00076532
70,34,70,34,0.000749687
71,34,71,34,0.000732047
72,34,72,34,0.000712639
73,34,73,34,0.000691713
74,34,74,34,0.000669524
75,34,75,34,0.000646328
76,34,76,34,0.000622372
77,34,77,34,0.000597892
78,34,78,34,0.000573109
79,34,79,34,0.000548228
80,34,80,34,0.000523433
81,34,81,34,0.000498887
82,34,82,34,0.000474732
83,34,83,34,0.00045109
84,34,84,34,0.000428062
85,34,85,34,0.00040573
86,34,86,34,0.000384158
87,34,87,34,0.000363394
88,34,88,34,0.000343473
89,34,89,34,0.000324414
90,34,90,34,0.000306227
91,34,91,34,0.000288913
92,34,92,34,0.000272464
93,34,93,34,0.000256865
94,34,94,34,0.000242097
95,34,95,34,0.000228136
96,34,96,34,0.000214954
97,34,97,34,0.000202521
98,34,98,34,0.000190807
99,34,99,34,0.000179779
100,34,100,34,0.000169404
101,34,101,34,0.000159649
102,34,102,34,0.000150482
103,34,103,34,0.000141872
104,34,104,34,0.000133786
105,34,105,34,0.000126194
106,34,106,34,0.000119069
107,34,107,34,0.000112381
108,34,108,34,0.000106105
109,34,109,34,0.000100214
110,34,110,34,9.46855e-05
111,34,111,34,8.94963e-05
112,34,112,34,8.46248e-05
113,34,113,34,8.00509e-05
114,34,114,34,7.57555e-05
115,34,115,34,7.17209e-05
116,34,116,34,6.79301e-05
117,34,117,34,6.43675e-05
118,34,118,34,6.10184e-05
119,34,119,34,5.7869e-05
120,34,120,34,5.49063e-05
121,34,121,34,5.21184e-05
122,34,122,34,4.9494e-05
123,34,123,34,4.70227e-05
124,34,124,34,4.46945e-05
125,34,125,34,4.25004e-05
126,34,126,34,4.04319e-05
127,34,127,34,0.078298
0,35,0,35,0.0801116
1,35,1,35,4.13802e-05
2,35,2,35,4.35229e-05
3,35,3,35,4.57977e-05
4,35,4,35,4.82137e-05
5,35,5,35,5.07808e-05
6,35,6,35,5.35096e-05
7,35,7,35,5.64114e-05
8,35,8,35,5.94983e-05
9,35,9,35,6.27836e-05
10,35,10,35,6.62811e-05
11,35,11,35,7.0006e-05
12,35,12,35,7.39744e-05
13,35,13,35,7.82034e-05
14,35,14,35,8.27117e-05
15,35,15,35,8.75189e-05
16,35,16,35,9.26461e-05
17,35,17,35,9.81158e-05
18,35,18,35,0.000103952
19,35,19,35,0.00011018
20,35,20,35,0.000116827
21,35,21,35,0.000123922
22,35,22,35,0.000131494
23,35,23,35,0.000139576
24,35,24,35,0.000148201
25,35,25,35,0.000157404
26,35,26,35,0.00016722
27,35,27,35,0.000177688
28,35,28,35,0.000188845
29,35,29,35,0.000200732
30,35,30,35,0.000213387
31,35,31,35,0.000226849
32,35,32,35,0.000241158
33,35,33,35,0.000256352
34,35,34,35,0.000272464
35,35,35,35,0.000289528
36,35,36,35,0.000307571
37,35,37,35,0.000326616
38,35,38,35,0.000346677
39,35,39,35,0.000367763
40,35,40,35,0.000389868
41,35,41,35,0.000412976
42,35,42,35,0.000437057
43,35,43,35,0.000462064
44,35,44,35,0.000487929
45,35,45,35,0.000514567
46,35,46,35,0.000541867
47,35,47,35,0.000569695
48,35,48,35,0.000597892
49,35,49,35,0.000626271
50,35,50,35,0.000654622
51,35,51,35,0.000682707
52,35,52,35,0.000710267
53,35,53,35,0.000737023
54,35,54,35,0.00076268
55,35,55,35,0.000786935
56,35,56,35,0.000809479
57,35,57,35,0.000830009
58,35,58,35,0.000848235
59,35,59,35,0.000863885
60,35,60,35,0.000876719
61,35,61,35,0.000886533
62,35,62,35,0.000893168
63,35,63,35,0.000896513
64,35,64,35,0.000896513
65,35,65,35,0.000893168
66,35,66,35,0.000886533
67,35,67,35,0.000876719
68,35,68,35,0.000863885
69,35,69,35,0.000848235
70,35,70,35,0.000830009
71,35,71,35,0.000809479
72,35,72,35,0.000786935
73,35,73,35,0.00076268
74,35,74,35,0.000737023
75,35,75,35,0.000710267
76,35,76,35,0.000682707
77,35,77,35,0.000654622
78,35,78,35,0.000626271
79,35,79,35,0.000597892
80,35,80,35,0.000569695
81,35,81,35,0.000541867
82,35,82,35,0.000514567
83,35,83,35,0.000487929
84,35,84,35,0.000462064
85,35,85,35,0.000437057
86,35,86,35,0.000412976
87,35,87,35,0.000389868
88,35,88,35,0.000367763
89,35,89,35,0.000346677
90,35,90,35,0.000326616
91,35,91,35,0.000307571
92,35,92,35,0.000289528
93,35,93,35,0.000272464
94,35,94,35,0.000256352
95,35,95,35,0.000241158
96,35,96,35,0.000226849
97,35,97,35,0.000213387
98,35,98,35,0.000200732
99,35,99,35,0.000188845
100,35,100,35,0.000177688
101,35,101,35,0.00016722
102,35,102,35,0.000157404
103,35,103,35,0.000148201
104,35,104,35,0.000139576
105,35,105,35,0.000131494
106,35,106,35,0.000123922
107,35,107,35,0.000116827
108,35,108,35,0.00011018
109,35,109,35,0.000103952
110,35,110,35,9.81158e-05
111,35,111,35,9.26461e-05
112,35,112,35,8.75189e-05
113,35,113,35,8.27117e-05
114,35,114,35,7.82034e-05
115,35,115,35,7.39744e-05
116,35,116,35,7.0006e-05
117,35,117,35,6.62811e-05
118,35,118,35,6.27836e-05
119,35,119,35,5.94983e-05
120,35,120,35,5.64114e-05
121,35,121,35,5.35096e-05
122,35,122,35,5.07808e-05
123,35,123,35,4.82137e-05
124,35,124,35,4.57977e-05
125,35,125,35,4.35229e-05
126,35,126,35,4.13802e-05
127,35,127,35,0.0801116
0,36,0,36,0.0819232
1,36,1,36,4.23278e-05
2,36,2,36,4.45455e-05
3,36,3,36,4.6902e-05
4,36,4,36,4.94071e-05
5,36,5,36,5.20714e-05
6,36,6,36,5.49063e-05
7,36,7,36,5.7924e-05
8,36,8,36,6.11377e-05
9,36,9,36,6.45616e-05
10,36,10,36,6.82109e-05
11,36,11,36,7.2102e-05
12,36,12,36,7.62525e-05
13,36,13,36,8.06813e-05
14,36,14,36,8.54086e-05
15,36,15,36,9.04564e-05
16,36,16,36,9.58478e-05
17,36,17,36,0.000101608
18,36,18,36,0.000107763
19,36,19,36,0.000114342
20,36,20,36,0.000121375
21,36,21,36,0.000128895
22,36,22,36,0.000136935
23,36,23,36,0.000145532
24,36,24,36,0.000154723
25,36,25,36,0.00016455
26,36,26,36,0.000175053
27,36,27,36,0.000186277
28,36,28,36,0.000198266
29,36,29,36,0.000211068
30,36,30,36,0.000224729
31,36,31,36,0.000239297
32,36,32,36,0.000254819
33,36,33,36,0.000271343
34,36,34,36,0.000288913
35,36,35,36,0.000307571
36,36,36,36,0.000327355
37,36,37,36,0.000348297
38,36,38,36,0.000370421
39,36,39,36,0.000393745
40,36,40,36,0.000418271
41,36,41,36,0.000443991
42,36,42,36,0.000470878
43,36,43,36,0.000498887
44,36,44,36,0.000527952
45,36,45,36,0.000557983
46,36,46,36,0.000588859
47,36,47,36,0.000620436
48,36,48,36,0.000652533
49,36,49,36,0.000684941
50,36,50,36,0.000717417
51,36,51,36,0.000749687
52,36,52,36,0.000781446
53,36,53,36,0.000812364
54,36,54,36,0.000842093
55,36,55,36,0.000870266
56,36,56,36,0.000896513
57,36,57,36,0.000920465
58,36,58,36,0.000941767
59,36,59,36,0.00096009
60,36,60,36,0.000975135
61,36,61,36,0.000986652
62,36,62,36,0.000994444
63,36,63,36,0.000998375
64,36,64,36,0.000998375
65,36,65,36,0.000994444
66,36,66,36,0.000986652
67,36,67,36,0.000975135
68,36,68,36,0.00096009
69,36,69,36,0.000941767
70,36,70,36,0.000920465
71,36,71,36,0.000896513
72,36,72,36,0.000870266
73,36,73,36,0.000842093
74,36,74,36,0.000812364
75,36,75,36,0.000781446
76,36,76,36,0.000749687
77,36,77,36,0.000717417
78,36,78,36,0.000684941
79,36,79,36,0.000652533
80,36,80,36,0.000620436
81,36,81,36,0.000588859
82,36,82,36,0.000557983
83,36,83,36,0.000527952
84,36,84,36,0.000498887
85,36,85,36,0.000470878
86,36,86,36,0.000443991
87,36,87,36,0.000418271
88,36,88,36,0.000393745
89,36,89,36,0.000370421
90,36,90,36,0.000348297
91,36,91,36,0.000327355
92,36,92,36,0.000307571
93,36,93,36,0.000288913
94,36,94,36,0.000271343
95,36,95,36,0.000254819
96,36,96,36,0.000239297
97,36,97,36,0.000224729
98,36,98,36,0.000211068
99,36,99,36,0.000198266
100,36,100,36,0.000186277
101,36,101,36,0.000175053
102,36,102,36,0.00016455
103,36,103,36,0.000154723
104,36,104,36,0.000145532
105,36,105,36,0.000136935
106,36,106,36,0.000128895
107,36,107,36,0.000121375
108,36,108,36,0.000114342
109,36,109,36,0.000107763
110,36,110,36,0.000101608
111,36,111,36,9.58478e-05
112,36,112,36,9.04564e-05
113,36,113,36,8.54086e-05
114,36,114,36,8.06813e-05
115,36,115,36,7.62525e-05
116,36,116,36,7.2102e-05
117,36,117,36,6.82109e-05
118,36,118,36,6.45616e-05
119,36,119,36,6.11377e-05
120,36,120,36,5.7924e-05
121,36,121,36,5.49063e-05
122,36,122,36,5.20714e-05
123,36,123,36,4.94071e-05
124,36,124,36,4.6902e-05
125,36,125,36,4.45455e-05
126,36,126,36,4.23278e-05
127,36,127,36,0.0819232
0,37,0,37,0.0837289
1,37,1,37,4.32727e-05
2,37,2,37,4.55661e-05
3,37,3,37,4.80051e-05
4,37,4,37,5.06004e-05
5,37,5,37,5.33631e-05
6,37,6,37,5.63056e-05
7,37,7,37,5.9441e-05
8,37,8,37,6.27836e-05
9,37,9,37,6.63486e-05
10,37,10,37,7.01527e-05
11,37,11,37,7.42135e-05
12,37,12,37,7.85504e-05
13,37,13,37,8.31838e-05
14,37,14,37,8.81362e-05
15,37,15,37,9.34313e-05
16,37,16,37,9.9095e-05
17,37,17,37,0.000105155
18,37,18,37,0.00011164
19,37,19,37,0.000118583
20,37,20,37,0.000126017
21,37,21,37,0.000133979
22,37,22,37,0.000142507
23,37,23,37,0.000151643
24,37,24,37,0.000161429
25,37,25,37,0.000171912
26,37,26,37,0.000183139
27,37,27,37,0.000195163
28,37,28,37,0.000208035
29,37,29,37,0.00022181
30,37,30,37,0.000236545
31,37,31,37,0.000252296
32,37,32,37,0.000269122
33,37,33,37,0.00028708
34,37,34,37,0.000306227
35,37,35,37,0.000326616
36,37,36,37,0.000348297
37,37,37,37,0.000371314
38,37,38,37,0.000395705
39,37,39,37,0.000421497
40,37,40,37,0.000448705
41,37,41,37,0.000477328
42,37,42,37,0.000507349
43,37,43,37,0.000538728
44,37,44,37,0.000571398
45,37,45,37,0.000605268
46,37,46,37,0.000640211
47,37,47,37,0.000676067
48,37,48,37,0.000712638
49,37,49,37,0.000749686
50,37,50,37,0.000786934
51,37,51,37,0.000824064
52,37,52,37,0.00086072
53,37,53,37,0.000896512
54,37,54,37,0.000931024
55,37,55,37,0.000963818
56,37,56,37,0.000994444
57,37,57,37,0.00102245
58,37,58,37,0.00104742
59,37,59,37,0.00106892
60,37,60,37,0.00108661
61,37,61,37,0.00110016
62,37,62,37,0.00110934
63,37,63,37,0.00111397
64,37,64,37,0.00111397
65,37,65,37,0.00110934
66,37,66,37,0.00110016
67,37,67,37,0.00108661
68,37,68,37,0.00106892
69,37,69,37,0.00104742
70,37,70,37,0.00102245
71,37,71,37,0.000994444
72,37,72,37,0.000963818
73,37,73,37,0.000931024
74,37,74,37,0.000896512
75,37,75,37,0.00086072
76,37,76,37,0.000824064
77,37,77,37,0.000786934
78,37,78,37,0.000749686
79,37,79,37,0.000712638
80,37,80,37,0.000676067
81,37,81,37,0.000640211
82,37,82,37,0.000605268
83,37,83,37,0.000571398
84,37,84,37,0.000538728
85,37,85,37,0.000507349
86,37,86,37,0.000477328
87,37,87,37,0.000448705
88,37,88,37,0.000421497
89,37,89,37,0.000395705
90,37,90,37,0.000371314
91,37,91,37,0.000348297
92,37,92,37,0.000326616
93,37,93,37,0.000306227
94,37,94,37,0.00028708
95,37,95,37,0.000269122
96,37,96,37,0.000252296
97,37,97,37,0.000236545
98,37,98,37,0.00022181
99,37,99,37,0.000208035
100,37,100,37,0.000195163
101,37,101,37,0.000183139
102,37,102,37,0.000171912
103,37,103,37,0.000161429
104,37,104,37,0.000151643
105,37,105,37,0.000142507
106,37,106,37,0.000133979
107,37,107,37,0.000126017
108,37,108,37,0.000118583
109,37,109,37,0.00011164
110,37,110,37,0.000105155
111,37,111,37,9.9095e-05
112,37,112,37,9.34313e-05
113,37,113,37,8.81362e-05
114,37,114,37,8.31838e-05
115,37,115,37,7.85504e-05
116,37,116,37,7.42135e-05
117,37,117,37,7.01527e-05
118,37,118,37,6.63486e-05
119,37,119,37,6.27836e-05
120,37,120,37,5.9441e-05
121,37,121,37,5.63056e-05
122,37,122,37,5.33631e-05
123,37,123,37,5.06004e-05
124,37,124,37,4.80051e-05
125,37,125,37,4.55661e-05
126,37,126,37,4.32727e-05
127,37,127,37,0.0837289
0,38,0,38,0.0855248
1,38,1,38,4.42129e-05
2,38,2,38,4.65824e-05
3,38,3,38,4.91046e-05
4,38,4,38,5.17907e-05
5,38,5,38,5.46529e-05
6,38,6,38,5.77042e-05
7,38,7,38,6.09589e-05
8,38,8,38,6.44321e-05
9,38,9,38,6.81405e-05
10,38,10,38,7.2102e-05
11,38,11,38,7.63358e-05
12,38,12,38,8.08627e-05
13,38,13,38,8.57054e-05
14,38,14,38,9.08881e-05
15,38,15,38,9.6437e-05
16,38,16,38,0.00010238
17,38,17,38,0.000108749
18,38,18,38,0.000115575
19,38,19,38,0.000122894
20,38,20,38,0.000130744
21,38,21,38,0.000139165
22,38,22,38,0.000148201
23,38,23,38,0.000157899
24,38,24,38,0.000168307
25,38,25,38,0.000179478
26,38,26,38,0.000191467
27,38,27,38,0.000204334
28,38,28,38,0.00021814
29,38,29,38,0.000232948
30,38,30,38,0.000248826
31,38,31,38,0.000265842
32,38,32,38,0.000284064
33,38,33,38,0.000303565
34,38,34,38,0.000324414
35,38,35,38,0.000346677
36,38,36,38,0.000370421
37,38,37,38,0.000395705
38,38,38,38,0.000422581
39,38,39,38,0.00045109
40,38,40,38,0.000481263
41,38,41,38,0.000513111
42,38,42,38,0.000546627
43,38,43,38,0.00058178
44,38,44,38,0.000618509
45,38,45,38,0.00065672
46,38,46,38,0.000696282
47,38,47,38,0.000737022
48,38,48,38,0.000778722
49,38,49,38,0.000821115
50,38,50,38,0.000863884
51,38,51,38,0.000906661
52,38,52,38,0.000949032
53,38,53,38,0.000990536
54,38,54,38,0.00103067
55,38,55,38,0.00106892
56,38,56,38,0.00110474
57,38,57,38,0.00113757
58,38,58,38,0.00116689
59,38,59,38,0.0011922
60,38,60,38,0.00121305
61,38,61,38,0.00122904
62,38,62,38,0.00123988
63,38,63,38,0.00124536
64,38,64,38,0.00124536
65,38,65,38,0.00123988
66,38,66,38,0.00122904
67,38,67,38,0.00121305
68,38,68,38,0.0011922
69,38,69,38,0.00116689
70,38,70,38,0.00113757
71,38,71,38,0.00110474
72,38,72,38,0.00106892
73,38,73,38,0.00103067
74,38,74,38,0.000990536
75,38,75,38,0.000949032
76,38,76,38,0.000906661
77,38,77,38,0.000863884
78,38,78,38,0.000821115
79,38,79,38,0.000778722
80,38,80,38,0.000737022
81,38,81,38,0.000696282
82,38,82,38,0.00065672
83,38,83,38,0.000618509
84,38,84,38,0.00058178
85,38,85,38,0.000546627
86,38,86,38,0.000513111
87,38,87,38,0.000481263
88,38,88,38,0.00045109
89,38,89,38,0.000422581
90,38,90,38,0.000395705
91,38,91,38,0.000370421
92,38,92,38,0.000346677
93,38,93,38,0.000324414
94,38,94,38,0.000303565
95,38,95,38,0.000284064
96,38,96,38,0.000265842
97,38,97,38,0.000248826
98,38,98,38,0.000232948
99,38,99,38,0.00021814
100,38,100,38,0.000204334
101,38,101,38,0.000191467
102,38,102,38,0.000179478
103,38,103,38,0.000168307
104,38,104,38,0.000157899
105,38,105,38,0.000148201
106,38,106,38,0.000139165
107,38,107,38,0.000130744
108,38,108,38,0.000122894
109,38,109,38,0.000115575
110,38,110,38,0.000108749
111,38,111,38,0.00010238
112,38,112,38,9.6437e-05
113,38,113,38,9.08881e-05
114,38,114,38,8.57054e-05
115,38,115,38,8.08627e-05
116,38,116,38,7.63358e-05
117,38,117,38,7.2102e-05
118,38,118,38,6.81405e-05
119,38,119,38,6.44321e-05
120,38,120,38,6.09589e-05
121,38,121,38,5.77042e-05
122,38,122,38,5.46529e-05
123,38,123,38,5.17907e-05
124,38,124,38,4.91046e-05
125,38,125,38,4.65824e-05
126,38,126,38,4.42129e-05
127,38,127,38,0.0855248
0,39,0,39,0.0873066
1,39,1,39,4.51461e-05
2,39,2,39,4.75921e-05
3,39,3,39,5.01978e-05
4,39,4,39,5.29754e-05
5,39,5,39,5.59377e-05
6,39,6,39,5.90988e-05
7,39,7,39,6.24738e-05
8,39,8,39,6.60793e-05
9,39,9,39,6.99329e-05
10,39,10,39,7.4054e-05
11,39,11,39,7.84634e-05
12,39,12,39,8.31838e-05
13,39,13,39,8.82397e-05
14,39,14,39,9.36575e-05
15,39,15,39,9.94659e-05
16,39,16,39,0.000105696
17,39,17,39,0.000112381
18,39,18,39,0.000119558
19,39,19,39,0.000127264
20,39,20,39,0.000135544
21,39,21,39,0.000144441
22,39,22,39,0.000154004
23,39,23,39,0.000164286
24,39,24,39,0.000175343
25,39,25,39,0.000187234
26,39,26,39,0.000200023
27,39,27,39,0.000213777
28,39,28,39,0.000228567
29,39,29,39,0.000244469
30,39,30,39,0.00026156
31,39,31,39,0.000279921
32,39,32,39,0.000299637
33,39,33,39,0.000320792
34,39,34,39,0.000343473
35,39,35,39,0.000367763
36,39,36,39,0.000393745
37,39,37,39,0.000421497
38,39,38,39,0.00045109
39,39,39,39,0.000482585
40,39,40,39,0.000516029
41,39,41,39,0.000551451
42,39,42,39,0.000588859
43,39,43,39,0.000628234
44,39,44,39,0.000669524
45,39,45,39,0.000712638
46,39,46,39,0.000757442
47,39,47,39,0.000803752
48,39,48,39,0.000851329
49,39,49,39,0.000899876
50,39,50,39,0.000949032
51,39,51,39,0.000998373
52,39,52,39,0.00104742
53,39,53,39,0.00109562
54,39,54,39,0.00114238
55,39,55,39,0.00118708
56,39,56,39,0.00122904
57,39,57,39,0.00126762
58,39,58,39,0.00130215
59,39,59,39,0.00133201
60,39,60,39,0.00135664
61,39,61,39,0.00137557
62,39,62,39,0.00138841
63,39,63,39,0.0013949
64,39,64,39,0.0013949
65,39,65,39,0.00138841
66,39,66,39,0.00137557
67,39,67,39,0.00135664
68,39,68,39,0.00133201
69,39,69,39,0.00130215
70,39,70,39,0.00126762
71,39,71,39,0.00122904
72,39,72,39,0.00118708
73,39,73,39,0.00114238
74,39,74,39,0.00109562
75,39,75,39,0.00104742
76,39,76,39,0.000998373
77,39,77,39,0.000949032
78,39,78,39,0.000899876
79,39,79,39,0.000851329
80,39,80,39,0.000803752
81,39,81,39,0.000757442
82,39,82,39,0.000712638
83,39,83,39,0.000669524
84,39,84,39,0.000628234
85,39,85,39,0.000588859
86,39,86,39,0.000551451
87,39,87,39,0.000516029
88,39,88,39,0.000482585
89,39,89,39,0.00045109
90,39,90,39,0.000421497
91,39,91,39,0.000393745
92,39,92,39,0.000367763
93,39,93,39,0.000343473
94,39,94,39,0.000320792
95,39,95,39,0.000299637
96,39,96,39,0.000279921
97,39,97,39,0.00026156
98,39,98,39,0.000244469
99,39,99,39,0.000228567
100,39,100,39,0.000213777
101,39,101,39,0.000200023
102,39,102,39,0.000187234
103,39,103,39,0.000175343
104,39,104,39,0.000164286
105,39,105,39,0.000154004
106,39,106,39,0.000144441
107,39,107,39,0.000135544
108,39,108,39,0.000127264
109,39,109,39,0.000119558
110,39,110,39,0.000112381
111,39,111,39,0.000105696
112,39,112,39,9.94659e-05
113,39,113,39,9.36575e-05
114,39,114,39,8.82397e-05
115,39,115,39,8.31838e-05
116,39,116,39,7.84634e-05
117,39,117,39,7.4054e-05
118,39,118,39,6.99329e-05
119,39,119,39,6.60793e-05
120,39,120,39,6.24738e-05
121,39,121,39,5.90988e-05
122,39,122,39,5.59377e-05
123,39,123,39,5.29754e-05
124,39,124,39,5.01978e-05
125,39,125,39,4.75921e-05
126,39,126,39,4.51461e-05
127,39,127,39,0.0873066
0,40,0,40,0.0890701
1,40,1,40,4.60701e-05
2,40,2,40,4.85925e-05
3,40,3,40,5.1282e-05
4,40,4,40,5.41513e-05
5,40,5,40,5.72142e-05
6,40,6,40,6.04857e-05
7,40,7,40,6.3982e-05
8,40,8,40,6.77206e-05
9,40,9,40,7.17209e-05
10,40,10,40,7.60034e-05
11,40,11,40,8.05908e-05
12,40,12,40,8.55074e-05
13,40,13,40,9.07799e-05
14,40,14,40,9.6437e-05
15,40,15,40,0.00010251
16,40,16,40,0.000109033
17,40,17,40,0.000116042
18,40,18,40,0.000123578
19,40,19,40,0.000131683
20,40,20,40,0.000140405
21,40,21,40,0.000149793
22,40,22,40,0.000159902
23,40,23,40,0.00017079
24,40,24,40,0.000182521
25,40,25,40,0.000195163
26,40,26,40,0.000208787
27,40,27,40,0.000223471
28,40,28,40,0.000239297
29,40,29,40,0.000256352
30,40,30,40,0.000274727
31,40,31,40,0.000294518
32,40,32,40,0.000315824
33,40,33,40,0.000338748
34,40,34,40,0.000363394
35,40,35,40,0.000389868
36,40,36,40,0.000418271
37,40,37,40,0.000448705
38,40,38,40,0.000481263
39,40,39,40,0.000516029
40,40,40,40,0.000553073
41,40,41,40,0.000592447
42,40,42,40,0.00063418
43,40,43,40,0.000678269
44,40,44,40,0.000724676
45,40,45,40,0.000773319
46,40,46,40,0.000824063
47,40,47,40,0.000876718
48,40,48,40,0.000931023
49,40,49,40,0.000986651
50,40,50,40,0.00104319
51,40,51,40,0.00110016
52,40,52,40,0.00115699
53,40,53,40,0.00121305
54,40,54,40,0.00126762
55,40,55,40,0.00131994
56,40,56,40,0.00136922
57,40,57,40,0.00141463
58,40,58,40,0.00145539
59,40,59,40,0.0014907
60,40,60,40,0.00151989
61,40,61,40,0.00154235
62,40,62,40,0.0015576
63,40,63,40,0.00156531
64,40,64,40,0.00156531
65,40,65,40,0.0015576
66,40,66,40,0.00154235
